File path,tile,name,acquisition_date,acquisition_location
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230619/PK2_TAL_10to40_20230619_PM_01_0.ome.zarr/PK2_TAL_10to40_20230619_PM_01.zarr,0,PK2_TAL_10to40_20230619_PM_01,LSM900_20230619,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230619/PK2_TAL_20to200_20230619_AM_01_0.ome.zarr/PK2_TAL_20to200_20230619_AM_01.zarr,0,PK2_TAL_20to200_20230619_AM_01,LSM900_20230619,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230619/PK2_TAL_5to20_20230619_PM_01_0.ome.zarr/PK2_TAL_5to20_20230619_PM_01.zarr,0,PK2_TAL_5to20_20230619_PM_01,LSM900_20230619,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230619/PK2_TAL_5to40_20230619_AM_01_0.ome.zarr/PK2_TAL_5to40_20230619_AM_01.zarr,0,PK2_TAL_5to40_20230619_AM_01,LSM900_20230619,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230619/PK2_TAL_5to40_20230619_PM_01_0.ome.zarr/PK2_TAL_5to40_20230619_PM_01.zarr,0,PK2_TAL_5to40_20230619_PM_01,LSM900_20230619,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_10to200_20230620_AM_01_0.ome.zarr/PK2_TAL_10to200_20230620_AM_01.zarr,0,PK2_TAL_10to200_20230620_AM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_10to200_20230620_PM_01_0.ome.zarr/PK2_TAL_10to200_20230620_PM_01.zarr,0,PK2_TAL_10to200_20230620_PM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_10to20_20230620_AM_01_0.ome.zarr/PK2_TAL_10to20_20230620_AM_01.zarr,0,PK2_TAL_10to20_20230620_AM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_10to40_20230620_AM_01_0.ome.zarr/PK2_TAL_10to40_20230620_AM_01.zarr,0,PK2_TAL_10to40_20230620_AM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_10to40_20230620_PM_01_0.ome.zarr/PK2_TAL_10to40_20230620_PM_01.zarr,0,PK2_TAL_10to40_20230620_PM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_20to100_20230620_PM_01_0.ome.zarr/PK2_TAL_20to100_20230620_PM_01.zarr,0,PK2_TAL_20to100_20230620_PM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_20to40_20230620_AM_01_0.ome.zarr/PK2_TAL_20to40_20230620_AM_01.zarr,0,PK2_TAL_20to40_20230620_AM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_5to20_20230620_AM_01_0.ome.zarr/PK2_TAL_5to20_20230620_AM_01.zarr,0,PK2_TAL_5to20_20230620_AM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_5to20_20230620_PM_01_0.ome.zarr/PK2_TAL_5to20_20230620_PM_01.zarr,0,PK2_TAL_5to20_20230620_PM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_5to40_20230620_AM_01_0.ome.zarr/PK2_TAL_5to40_20230620_AM_01.zarr,0,PK2_TAL_5to40_20230620_AM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230620/PK2_TAL_5to40_20230620_PM_01_0.ome.zarr/PK2_TAL_5to40_20230620_PM_01.zarr,0,PK2_TAL_5to40_20230620_PM_01,LSM900_20230620,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_10to100_20230621_AM_01_0.ome.zarr/PK2_TAL_10to100_20230621_AM_01.zarr,0,PK2_TAL_10to100_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_10to100_20230621_PM_01_0.ome.zarr/PK2_TAL_10to100_20230621_PM_01.zarr,0,PK2_TAL_10to100_20230621_PM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_10to40_20230621_AM_01_0.ome.zarr/PK2_TAL_10to40_20230621_AM_01.zarr,0,PK2_TAL_10to40_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_10to40_20230621_PM_01_0.ome.zarr/PK2_TAL_10to40_20230621_PM_01.zarr,0,PK2_TAL_10to40_20230621_PM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_20to200_20230621_AM_01_0.ome.zarr/PK2_TAL_20to200_20230621_AM_01.zarr,0,PK2_TAL_20to200_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_20to40_20230621_AM_01_0.ome.zarr/PK2_TAL_20to40_20230621_AM_01.zarr,0,PK2_TAL_20to40_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_5to100_20230621_AM_01_0.ome.zarr/PK2_TAL_5to100_20230621_AM_01.zarr,0,PK2_TAL_5to100_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_5to20_20230621_AM_01_0.ome.zarr/PK2_TAL_5to20_20230621_AM_01.zarr,0,PK2_TAL_5to20_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_5to40_20230621_AM_01_0.ome.zarr/PK2_TAL_5to40_20230621_AM_01.zarr,0,PK2_TAL_5to40_20230621_AM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230621/PK2_TAL_5to40_20230621_PM_01_0.ome.zarr/PK2_TAL_5to40_20230621_PM_01.zarr,0,PK2_TAL_5to40_20230621_PM_01,LSM900_20230621,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230622/PK2_TAL_10to100_20230622_AM_01_0.ome.zarr/PK2_TAL_10to100_20230622_AM_01.zarr,0,PK2_TAL_10to100_20230622_AM_01,LSM900_20230622,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230622/PK2_TAL_10to100_20230622_AM_02_0.ome.zarr/PK2_TAL_10to100_20230622_AM_02.zarr,0,PK2_TAL_10to100_20230622_AM_02,LSM900_20230622,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230622/PK2_TAL_10to40_20230622_AM_01_0.ome.zarr/PK2_TAL_10to40_20230622_AM_01.zarr,0,PK2_TAL_10to40_20230622_AM_01,LSM900_20230622,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230622/PK2_TAL_5to20_20230622_AM_01_0.ome.zarr/PK2_TAL_5to20_20230622_AM_01.zarr,0,PK2_TAL_5to20_20230622_AM_01,LSM900_20230622,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230622/PK2_TAL_5to40_20230622_AM_01_0.ome.zarr/PK2_TAL_5to40_20230622_AM_01.zarr,0,PK2_TAL_5to40_20230622_AM_01,LSM900_20230622,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230626/PK2_TAL_20to200_20230626_AM_01_0.ome.zarr/PK2_TAL_20to200_20230626_AM_01.zarr,0,PK2_TAL_20to200_20230626_AM_01,LSM900_20230626,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230626/PK2_TAL_5to20_20230626_AM_01_0.ome.zarr/PK2_TAL_5to20_20230626_AM_01.zarr,0,PK2_TAL_5to20_20230626_AM_01,LSM900_20230626,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230627/PK2_TAL_20to200_20230627_AM_01_0.ome.zarr/PK2_TAL_20to200_20230627_AM_01.zarr,0,PK2_TAL_20to200_20230627_AM_01,LSM900_20230627,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230627/PK2_TAL_20to200_20230627_AM_02_TARA_0.ome.zarr/PK2_TAL_20to200_20230627_AM_02_TARA.zarr,0,PK2_TAL_20to200_20230627_AM_02_TARA,LSM900_20230627,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230627/PK2_TAL_5to20_20230627_AM_01_0.ome.zarr/PK2_TAL_5to20_20230627_AM_01.zarr,0,PK2_TAL_5to20_20230627_AM_01,LSM900_20230627,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230627/PK2_TAL_5to20_20230627_AM_02_TARA_0.ome.zarr/PK2_TAL_5to20_20230627_AM_02_TARA.zarr,0,PK2_TAL_5to20_20230627_AM_02_TARA,LSM900_20230627,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230628/PK2_TAL_20to200_20230628_AM_01_0.ome.zarr/PK2_TAL_20to200_20230628_AM_01.zarr,0,PK2_TAL_20to200_20230628_AM_01,LSM900_20230628,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230628/PK2_TAL_20to200_20230628_AM_02_TARA_0.ome.zarr/PK2_TAL_20to200_20230628_AM_02_TARA.zarr,0,PK2_TAL_20to200_20230628_AM_02_TARA,LSM900_20230628,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230628/PK2_TAL_20to200_20230628_AM_03_TARA_conc_0.ome.zarr/PK2_TAL_20to200_20230628_AM_03_TARA_conc.zarr,0,PK2_TAL_20to200_20230628_AM_03_TARA_conc,LSM900_20230628,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230628/PK2_TAL_5to20_20230628_AM_01_0.ome.zarr/PK2_TAL_5to20_20230628_AM_01.zarr,0,PK2_TAL_5to20_20230628_AM_01,LSM900_20230628,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230628/PK2_TAL_5to20_20230628_AM_02_TARA_0.ome.zarr/PK2_TAL_5to20_20230628_AM_02_TARA.zarr,0,PK2_TAL_5to20_20230628_AM_02_TARA,LSM900_20230628,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_12_Tallinn/LSM900_20230628/PK2_TAL_5to20_20230628_AM_03_TARA_conc_0.ome.zarr/PK2_TAL_5to20_20230628_AM_03_TARA_conc.zarr,0,PK2_TAL_5to20_20230628_AM_03_TARA_conc,LSM900_20230628,TREC_STOP_12_Tallinn
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_0.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,0,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_10.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,10,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_11.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,11,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_12.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,12,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_13.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,13,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_14.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,14,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_15.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,15,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_16.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,16,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_17.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,17,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_18.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,18,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_19.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,19,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_1.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,1,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_20.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,20,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
https://s3.embl.de/live-confocal-trec-super-plankton/TREC_STOP_15_Kristineberg/LSM900_20230801/PK2_KRI_10to40_20230801_AM_01_21.ome.zarr/PK2_KRI_10to40_20230801_AM_01.zarr,21,PK2_KRI_10to40_20230801_AM_01,LSM900_20230801,TREC_STOP_15_Kristineberg
